message_idx,dt_utc,symbol,side,leverage,entry_a,entry_b,sl,tp1,tp2,tp3,raw_text,entry_low,entry_high,entry_mid,zone_pct,sl_extra_pct,tp1_pct,tp2_pct,tp3_pct
1942,2026-03-31T10:53:41+00:00,RENDER,short,25,1.674,1.835,1.888,1.645,1.622,1.524,"заходжу в render short 25x
📈
📣
точка входу: 1.674 - 1.835
✅
тейк-профіт: 1.645,1.622,1.524
🤚
стоп-лосс: 1.888
✍️
на графіку бачимо ведмежий htf raid, також інвертацію фвг покупця, знизу sell side liquidity, зараз знаходимось в зоні ltf raid, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",1.674,1.835,1.7545,0.09176403533770307,0.028882833787465905,0.017323775388291468,0.031063321385901926,0.08960573476702505
1947,2026-04-01T12:50:49+00:00,INJ,long,30,2.927,2.702,2.608,2.973,3.08,3.173,"заходжу в inj long 30x
📈
📣
точка входу: 2.927 - 2.702
✅
тейк-профіт: 2.973,3.080,3.173
🤚
стоп-лосс: 2.608
✍️
на графіку бачимо бичий наратив також зміну характеру ціни, зверху buy side liquidity, зараз знаходимось в зоні 1h брейкер блоку ордерів, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",2.702,2.927,2.8145,0.07994315153668506,0.0347890451517394,0.015715749914588253,0.05227195080286984,0.08404509736932012
1954,2026-04-03T13:50:41+00:00,LDO,short,25,0.3168,0.3417,0.3476,0.3107,0.2999,0.2883,"заходжу в ldo short 25x
📈
📣
точка входу: 0.3168 - 0.3417
✅
тейк-профіт: 0.3107,0.2999,0.2883
🤚
стоп-лосс: 0.3476
✍️
на графіку бачимо ведмежий htf raid, також інвертацію фвг покупця, знизу sell side liquidity, зараз знаходимось в зоні ltf raid, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",0.3168,0.3417,0.32925000000000004,0.07562642369020493,0.01726660813579168,0.01925505050505066,0.053345959595959676,0.08996212121212128
1965,2026-04-06T10:13:05+00:00,NEAR,long,30,1.2827,1.1735,1.1362,1.305,1.3388,1.4077,"заходжу в near long 30x
📈
📣
точка входу: 1.2827 - 1.1735
✅
тейк-профіт: 1.3050,1.3388,1.4077
🤚
стоп-лосс: 1.1362
✍️
на графіку бачимо бичий наратив також зміну характеру ціни, зверху buy side liquidity, зараз знаходимось в зоні 1h брейкер блоку ордерів, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",1.1735,1.2827,1.2281,0.08891784056672906,0.031785257775884014,0.017385203087237847,0.043735869649957154,0.09745068995088485
1972,2026-04-07T11:25:51+00:00,JUP,short,25,0.1577,0.1722,0.176,0.1554,0.1512,0.1458,"заходжу в jup short 25x
📈
📣
точка входу: 0.1577 - 0.1722
✅
тейк-профіт: 0.1554,0.1512,0.1458
🤚
стоп-лосс: 0.1760
✍️
на графіку бачимо ведмежий htf raid, також інвертацію фвг покупця, знизу sell side liquidity, зараз знаходимось в зоні ltf raid, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",0.1577,0.1722,0.16494999999999999,0.08790542588663224,0.022067363530778154,0.01458465440710207,0.04121750158528856,0.07545973367152818
1982,2026-04-10T10:59:45+00:00,INJ,long,30,3.008,2.756,2.695,3.039,3.089,3.188,"заходжу в inj long 30x
📈
📣
точка входу: 3.008 - 2.756
✅
тейк-профіт: 3.039,3.089,3.188
🤚
стоп-лосс: 2.695
✍️
на графіку бачимо бичий наратив також зміну характеру ціни, зверху buy side liquidity, зараз знаходимось в зоні 1h брейкер блоку ордерів, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",2.756,3.008,2.8819999999999997,0.08743927827897302,0.022133526850507963,0.010305851063829833,0.02692819148936169,0.059840425531914945
1992,2026-04-13T12:34:14+00:00,SEI,long,30,0.0545,0.0503,0.0491,0.0552,0.0566,0.0582,"заходжу в sei long 30x
📈
📣
точка входу: 0.0545 - 0.0503
✅
тейк-профіт: 0.0552,0.0566,0.0582
🤚
стоп-лосс: 0.0491
✍️
на графіку бачимо бичий наратив також зміну характеру ціни, зверху buy side liquidity, зараз знаходимось в зоні 1h брейкер блоку ордерів, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",0.0503,0.0545,0.0524,0.08015267175572523,0.023856858846918485,0.012844036697247693,0.03853211009174308,0.06788990825688077
1998,2026-04-14T12:02:13+00:00,JUP,long,30,0.1712,0.1578,0.1521,0.1732,0.177,0.1819,"заходжу в jup long 30x
📈
📣
точка входу: 0.1712 - 0.1578
✅
тейк-профіт: 0.1732,0.1770,0.1819
🤚
стоп-лосс: 0.1521
✍️
на графіку бачимо бичий наратив також зміну характеру ціни, зверху buy side liquidity, зараз знаходимось в зоні 1h брейкер блоку ордерів, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",0.1578,0.1712,0.16449999999999998,0.08145896656534952,0.036121673003802174,0.011682242990654217,0.03387850467289719,0.0625000000000001
2002,2026-04-15T12:44:30+00:00,INJ,long,30,3.038,2.785,2.719,3.073,3.131,3.194,"заходжу в inj long 30x
📈
📣
точка входу: 3.038 - 2.785
✅
тейк-профіт: 3.073,3.131,3.194
🤚
стоп-лосс: 2.719
✍️
на графіку бачимо бичий наратив також зміну характеру ціни, зверху buy side liquidity, зараз знаходимось в зоні 1h брейкер блоку ордерів, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",2.785,3.038,2.9115,0.08689678859694304,0.0236983842010773,0.011520737327188987,0.030612244897959176,0.051349572086899324
2011,2026-04-17T12:36:19+00:00,XLM,long,30,0.16942,0.15612,0.15132,0.17198,0.17519,0.18054,"заходжу в xlm long 30x
📈
📣
точка входу: 0.16942 - 0.15612
✅
тейк-профіт: 0.17198,0.17519,0.18054
🤚
стоп-лосс: 0.15132
✍️
на графіку бачимо бичий наратив також зміну характеру ціни, зверху buy side liquidity, зараз знаходимось в зоні 1h брейкер блоку ордерів, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",0.15612,0.16942,0.16277,0.0817103888923019,0.030745580322828585,0.015110376578916344,0.034057372211073224,0.06563569826466781
2022,2026-04-20T12:16:33+00:00,PYTH,long,30,0.04489,0.04092,0.03947,0.0455,0.0472,0.04931,"заходжу в pyth long 30x
📈
📣
точка входу: 0.04489 - 0.04092
✅
тейк-профіт: 0.04550,0.04720,0.04931
🤚
стоп-лосс: 0.03947
✍️
на графіку бачимо бичий наратив також зміну характеру ціни, зверху buy side liquidity, зараз знаходимось в зоні 1h брейкер блоку ордерів, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",0.04092,0.04489,0.042905,0.09253000815755742,0.035434995112414464,0.013588772555134762,0.05145912229895299,0.09846290933392739
2027,2026-04-21T11:50:07+00:00,ENS,long,30,6.071,5.588,5.342,6.174,6.306,6.484,"заходжу в ens long 30x
📈
📣
точка входу: 6.071 - 5.588
✅
тейк-профіт: 6.174,6.306,6.484
🤚
стоп-лосс: 5.342
✍️
на графіку бачимо бичий наратив також зміну характеру ціни, зверху buy side liquidity, зараз знаходимось в зоні 1h брейкер блоку ордерів, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",5.588,6.071,5.8294999999999995,0.08285444720816532,0.04402290622763071,0.016965903475539557,0.038708614725745404,0.0680283314116291
2031,2026-04-22T13:13:24+00:00,SUI,long,30,0.9725,0.9,0.8623,0.9877,1.0176,1.0435,"заходжу в sui long 30x
📈
📣
точка входу: 0.9725 - 0.9000
✅
тейк-профіт: 0.9877,1.0176,1.0435
🤚
стоп-лосс: 0.8623
✍️
на графіку бачимо бичий наратив також зміну характеру ціни, зверху buy side liquidity, зараз знаходимось в зоні 1h брейкер блоку ордерів, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",0.9,0.9725,0.93625,0.07743658210947932,0.04188888888888896,0.015629820051413872,0.046375321336760957,0.07300771208226227
2037,2026-04-24T12:33:45+00:00,OP,long,30,0.1234,0.1115,0.1064,0.126,0.1287,0.1353,"заходжу в op long 30x
📈
📣
точка входу: 0.1234 - 0.1115
✅
тейк-профіт: 0.1260,0.1287,0.1353
🤚
стоп-лосс: 0.1064
✍️
на графіку бачимо бичий наратив також зміну характеру ціни, зверху buy side liquidity, зараз знаходимось в зоні 1h брейкер блоку ордерів, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",0.1115,0.1234,0.11745,0.10131971051511277,0.045739910313901413,0.02106969205834688,0.04294975688816866,0.0964343598055106
2047,2026-04-27T12:02:07+00:00,ENS,short,25,6.05,6.533,6.738,5.976,5.806,5.655,"заходжу в ens short 25x
📈
📣
точка входу: 6.050 - 6.533
✅
тейк-профіт: 5.976,5.806,5.655
🤚
стоп-лосс: 6.738
✍️
на графіку бачимо ведмежий htf raid, також інвертацію фвг покупця, знизу sell side liquidity, зараз знаходимось в зоні ltf raid, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",6.05,6.533,6.2915,0.07677024556941914,0.031379151997550904,0.012231404958677661,0.04033057851239666,0.06528925619834704
2053,2026-04-28T11:15:16+00:00,OP,short,25,0.1209,0.1331,0.1355,0.1189,0.116,0.1109,"заходжу в op short 25x
📈
📣
точка входу: 0.1209 - 0.1331
✅
тейк-профіт: 0.1189,0.1160,0.1109
🤚
стоп-лосс: 0.1355
✍️
на графіку бачимо ведмежий htf raid, також інвертацію фвг покупця, знизу sell side liquidity, зараз знаходимось в зоні ltf raid, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",0.1209,0.1331,0.127,0.09606299212598426,0.018031555221637966,0.016542597187758377,0.040529363110008175,0.08271298593879235
2057,2026-04-29T11:00:08+00:00,SUI,long,30,0.9369,0.8594,0.8423,0.9485,0.9629,1.0004,"заходжу в sui long 30x
📈
📣
точка входу: 0.9369 - 0.8594
✅
тейк-профіт: 0.9485,0.9629,1.0004
🤚
стоп-лосс: 0.8423
✍️
на графіку бачимо бичий наратив також зміну характеру ціни, зверху buy side liquidity, зараз знаходимось в зоні 1h брейкер блоку ордерів, звідси хочу побачити подальший рух!
заходимо в угоду на BingX
🔀",0.8594,0.9369,0.89815,0.08628848187941869,0.019897602978822437,0.01238125733802973,0.02775109403351481,0.06777671042800726
